feedback,issue,distance,,,,,,,1 suggestion,,12/50,,,,,14/100,,,,Matching Bug Report,T5,Matching Bug Report,T5 nouns & verbs,Matching Bug Report,Sentence MiniLM,Matching Bug Report,Sentence MiniLM nouns & verbs
Since the update the app crashes non stop and its so bad it messes up the crash report and the rest of my phone. It is straight trash someone should be fired for coding this garbage.,On Facebook in comments YOU CAN NOT EDIT THE CURSER WILL NOT click and blink at the word being edited to fix a messed up typo .I thought by now Firefox would have fived the problem its really anoring you can't fix typos cause FIREFOX BUG .,0.80872416,0,,,,,,,,,,,,,,,,,FALSE,0.82556784,FALSE,0.7923522,FALSE,0.59301883,FALSE,0.48282394
crashes nearly every time I use it for an extended period.,"Allow users to ""try again"" more than once on new error pages.",0.7142545,0,,,,,,,,,,,,,,,,,FALSE,0.81610554,FALSE,0.7908866,FALSE,0.6366511,FALSE,0.68943346
crashes nearly every time I use it for an extended period.,Tapping 2 times on a button causes its size to decrease for a brief moment,0.714221,0,,,,,,,,,,,,,,,,,FALSE,0.80872416,FALSE,0.68294287,FALSE,0.5401304,FALSE,0.6859423
crashes nearly every time I use it for an extended period.,Page title changes for a brief period when a new page is loaded,0.7060413,0,,,,,,,,,,,,,,,,,FALSE,0.7142545,FALSE,0.66550994,FALSE,0.51728034,FALSE,0.63907784
"Slow, bad ui, and crashes a LOT. Horrible replacement for chrome in it's current state, Opera is faster and more stable.","Very slow, choppy performance of SVG compared to Chrome on same device (example included)",0.74303025,1,,,,,,,,,,,,,,,,,FALSE,0.714221,FALSE,0.62606794,FALSE,0.629876,FALSE,0.6388544
"Slow, bad ui, and crashes a LOT. Horrible replacement for chrome in it's current state, Opera is faster and more stable.","on moto droid4, virt keyboard constantly pops up, and i don't want it at all (has physical keyboard)",0.74128276,0,,,,,,,,,,,,,,,,,FALSE,0.7060413,FALSE,0.6199758,FALSE,0.6016784,FALSE,0.62618977
"Slow, bad ui, and crashes a LOT. Horrible replacement for chrome in it's current state, Opera is faster and more stable.",Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,0.7404107,0,,,,,,,,,,,,,,,,,FALSE,0.74128276,FALSE,0.61427975,FALSE,0.5360559,FALSE,0.62033224
"It is the best browser for android, shame it started crashing after 2 minutes of usage since the last update. Edit: a popup blocker seems to cause crashing, 4 stars for now.",Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,0.8111961,0,,,,,,,,,,,,,,,,,FALSE,0.7404107,FALSE,0.55244625,FALSE,0.57368857,FALSE,0.57458705
"It is the best browser for android, shame it started crashing after 2 minutes of usage since the last update. Edit: a popup blocker seems to cause crashing, 4 stars for now.","Firefox failed to play an embedded video on a website.then I checked for other websites ,and there too it did not work.I have all the recent/updated versions of required plugins.",0.80648595,0,,,,,,,,,,,,,,,,,FALSE,0.8111961,FALSE,0.5523248,FALSE,0.5609261,FALSE,0.5351836
"It is the best browser for android, shame it started crashing after 2 minutes of usage since the last update. Edit: a popup blocker seems to cause crashing, 4 stars for now.","When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.8063679,0,,,,,,,,,,,,,,,,,FALSE,0.80648595,FALSE,0.7346395,FALSE,0.560801,FALSE,0.52519286
"I am trying to add an ad blocker and it leads to a page suggesting ads suitable for me. I dont really know what I am doing , except going round in circles!","Since the latest update FF does not clean private data upon quitting nor can I manually clean it! Approximately 25% of the videos that I try to watch I get a response that says, incorrect mime type load viewer!",0.8122426,0,,,,,,,,,,,,,,,,,FALSE,0.8063679,FALSE,0.72059923,FALSE,0.6558318,FALSE,0.5188362
"I am trying to add an ad blocker and it leads to a page suggesting ads suitable for me. I dont really know what I am doing , except going round in circles!",On Facebook in comments YOU CAN NOT EDIT THE CURSER WILL NOT click and blink at the word being edited to fix a messed up typo .I thought by now Firefox would have fived the problem its really anoring you can't fix typos cause FIREFOX BUG .,0.7867859,0,,,,,,,,,,,,,,,,,FALSE,0.8122426,FALSE,0.71447605,FALSE,0.6565353,FALSE,0.55507076
"I am trying to add an ad blocker and it leads to a page suggesting ads suitable for me. I dont really know what I am doing , except going round in circles!",Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,0.78623956,0,,,,,,,,,,,,,,,,,FALSE,0.7867859,FALSE,0.68383217,FALSE,0.6507261,FALSE,0.4706032
"Extremely high battery drain on my device. There are multiple people on forums everywhere complaining about this, I tried reinstalling, but that was a waste of time and, lost all my FF data because Sync didn't really synchronize my data. Back to finding another browser ffs.","Firefox failed to play an embedded video on a website.then I checked for other websites ,and there too it did not work.I have all the recent/updated versions of required plugins.",0.83419967,0,,,,,,,,,,,,,,,,,FALSE,0.78623956,FALSE,0.67844826,FALSE,0.64321,FALSE,0.45653403
"Extremely high battery drain on my device. There are multiple people on forums everywhere complaining about this, I tried reinstalling, but that was a waste of time and, lost all my FF data because Sync didn't really synchronize my data. Back to finding another browser ffs.","When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.8335558,0,,,,,,,,,,,,,,,,,FALSE,0.83419967,FALSE,0.67346656,FALSE,0.6581285,FALSE,0.5219854
"Extremely high battery drain on my device. There are multiple people on forums everywhere complaining about this, I tried reinstalling, but that was a waste of time and, lost all my FF data because Sync didn't really synchronize my data. Back to finding another browser ffs.",Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,0.8314966,0,,,,,,,,,,,,,,,,,FALSE,0.8335558,FALSE,0.7148944,FALSE,0.5976836,FALSE,0.4841894
I am having an awful experience using Firefox on my android cell phone. Firefox keeps loading on my history pages that I have not accessed some of which are unacceptable sites. It also keeps disrupting my work flashing posts and adds. Everyday I have to Uninstal Firefox so that I can work on my cell. This does not happen on my table computer. What is going on is there a virus on this app? Getting very frustrated with Firefox.,"When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.85582995,0,,,,,,,,,,,,,,,,,FALSE,0.8314966,FALSE,0.7062882,FALSE,0.6017493,FALSE,0.57440835
I am having an awful experience using Firefox on my android cell phone. Firefox keeps loading on my history pages that I have not accessed some of which are unacceptable sites. It also keeps disrupting my work flashing posts and adds. Everyday I have to Uninstal Firefox so that I can work on my cell. This does not happen on my table computer. What is going on is there a virus on this app? Getting very frustrated with Firefox.,"Sites with large images OR zooming in on smaller images, Firefox shuts down and dumps to home screen. I've tested this numerous times and made sure it was my zooming that triggered the crash (it was).",0.8263787,0,,,,,,,,,,,,,,,,,FALSE,0.85582995,FALSE,0.7056572,FALSE,0.5809727,FALSE,0.5180086
I am having an awful experience using Firefox on my android cell phone. Firefox keeps loading on my history pages that I have not accessed some of which are unacceptable sites. It also keeps disrupting my work flashing posts and adds. Everyday I have to Uninstal Firefox so that I can work on my cell. This does not happen on my table computer. What is going on is there a virus on this app? Getting very frustrated with Firefox.,"Firefox failed to play an embedded video on a website.then I checked for other websites ,and there too it did not work.I have all the recent/updated versions of required plugins.",0.8171846,0,,,,,,,,,,,,,,,,,FALSE,0.8263787,FALSE,0.745362,FALSE,0.5584228,FALSE,0.46933138
Latest version crashes after 2 mins of usage. Needs to be force quit and restarted to not crash whole phone. When is the next update coming to fix this? I have to install another browser until it's fixed.,Android 7.1.2. It's most of the time even worse than in this picture: https://imgur.com/a/amXWr  Something like 40%. Had to switch to another browser in a meanwhile until it get fixed. Can I help you by sending some data or anything?,0.82425034,0,,,,,,,,,,,,,,,,,FALSE,0.8171846,FALSE,0.7180585,FALSE,0.5387994,FALSE,0.46600524
Latest version crashes after 2 mins of usage. Needs to be force quit and restarted to not crash whole phone. When is the next update coming to fix this? I have to install another browser until it's fixed.,"When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.8008982,0,,,,,,,,,,,,,,,,,FALSE,0.82425034,FALSE,0.71021485,FALSE,0.5161962,FALSE,0.5430857
Latest version crashes after 2 mins of usage. Needs to be force quit and restarted to not crash whole phone. When is the next update coming to fix this? I have to install another browser until it's fixed.,"Firefox failed to play an embedded video on a website.then I checked for other websites ,and there too it did not work.I have all the recent/updated versions of required plugins.",0.7956323,0,,,,,,,,,,,,,,,,,FALSE,0.8008982,FALSE,0.71429527,FALSE,0.5107266,FALSE,0.50879216
"Restore tabs are buggy, my tabs won't close properly and they always come back next time I open Firefox.","Quit function is not working. App closes, but tabs still there when you reopen app.",0.8173363,1,,,,,,,,,,,,,,,,,FALSE,0.7956323,FALSE,0.696795,FALSE,0.64145994,FALSE,0.48570687
"Restore tabs are buggy, my tabs won't close properly and they always come back next time I open Firefox.","Regression: Sometimes thumbnails in the tabs drawer are not updated, they expire",0.81041235,0,,,,,,,,,,,,,,,,,FALSE,0.81041235,FALSE,0.69623566,FALSE,0.61673826,FALSE,0.68318164
"Restore tabs are buggy, my tabs won't close properly and they always come back next time I open Firefox.","Awesome Screen titles change when page not loaded, don't revert",0.7861618,0,,,,,,,,,,,,,,,,,FALSE,0.7861618,FALSE,0.7084574,FALSE,0.62998766,FALSE,0.66608363
"When I download a file, I have 2 notifications. One says the download completed, and another one animated saying the file is at 90% (sometime 98, 89,..) and it never leaves the notification bar. The file is correctly downloaded, but the notification doesnt disappear until I disable notification for FF","Firefox 63.0.2 is showing a notification of a media file prompting to play which I never downloaded which is in a ""play queue"" which I can't find any documentation for, or setting to disable,  even though I closed all tabs.",0.832178,0,,,,,,,,,,,,,,,,,FALSE,0.832178,FALSE,0.63906586,FALSE,0.80839014,FALSE,0.6348408
"When I download a file, I have 2 notifications. One says the download completed, and another one animated saying the file is at 90% (sometime 98, 89,..) and it never leaves the notification bar. The file is correctly downloaded, but the notification doesnt disappear until I disable notification for FF","When I add a site to my homescreen it's ok for a few days then the symbol become the firefox symbol and I end up with a sea of Firefox symbols, why is this happening? It happen on my s3 and now my s5. Until this bug is fixed It's not worth using Firefox.",0.819571,0,,,,,,,,,,,,,,,,,FALSE,0.819571,FALSE,0.6382162,FALSE,0.78922206,FALSE,0.6939226
"When I download a file, I have 2 notifications. One says the download completed, and another one animated saying the file is at 90% (sometime 98, 89,..) and it never leaves the notification bar. The file is correctly downloaded, but the notification doesnt disappear until I disable notification for FF","java.lang.IllegalStateException: The content of the adapter has changed but ListView did not receive a notification. Make sure the content of your adapter is not modified from a background thread, but only from the UI thread",0.8183326,0,,,,,,,,,,,,,,,,,FALSE,0.8183326,FALSE,0.6316832,FALSE,0.7420543,FALSE,0.68991035
