rating,time,software_type,author,country_id,language,content,url,version,Sentiment(From Appbot),review,,,,
5,2015-05-03T11:42:39.000Z,google_play,Un utilisateur de Google,138,fr,La possibilité de créer un vrai cloud personnel. Très prometteur. Vivement la version 0.11 sur Android. Merci aux développeurs !,https://appbot.co/apps/1392427-syncthing/reviews/2852895814,None,positive,,,,,
5,2015/5/3,google_play,Rafael Bodill,134,en,Very responsive developer. Great piece of software.,https://appbot.co/apps/1392427-syncthing/reviews/470339301,None,positive,,,,,
4,2015/5/3,google_play,Andrey Seliverstov,134,en,"Once being set up, works just fine, great web interface but weird 'waiting for API' message after changing the configuration. Forgivable, as BTSync2 went completely nuts and became useless, so Syncyhing seems to be the only adequate solution for now.",https://appbot.co/apps/1392427-syncthing/reviews/470339302,None,mixed,,,,,
5,2015/5/3,google_play,Alex Felix,134,en,Works well. Please update to the latest version. Thanks devs.,https://appbot.co/apps/1392427-syncthing/reviews/470339303,None,positive,,,,,
5,2015/5/3,google_play,Gregory Soufflet,138,fr,La possibilité de créer un vrai cloud personnel. Très prometteur. Vivement la version 0.11 sur Android. Merci aux développeurs !,https://appbot.co/apps/1392427-syncthing/reviews/470339688,None,positive,,,,,
5,2015/5/3,google_play,fraunos,153,en,But needs an update to 0.11.1,https://appbot.co/apps/1392427-syncthing/reviews/470341585,None,positive,,,,,
5,2015/5/2,google_play,Valery,156,ru,До 0.11 обновите пожалуйста,https://appbot.co/apps/1392427-syncthing/reviews/470342403,None,neutral,,,,,
1,2015-04-30T11:07:41.000Z,google_play,Un utilisateur de Google,138,fr,Comment ca fonctionne je ne suis pas bete mais là rien ne se passe,https://appbot.co/apps/1392427-syncthing/reviews/2852895815,None,negative,,,,,
1,2015/4/30,google_play,Nath,138,fr,Comment ca fonctionne je ne suis pas bete mais là rien ne se passe,https://appbot.co/apps/1392427-syncthing/reviews/470339691,None,negative,,,,,
5,2015-04-28T21:42:06.000Z,google_play,A Google user,134,en,Keep going,https://appbot.co/apps/1392427-syncthing/reviews/2852895047,None,positive,,,,,
2,2015-04-28T04:22:22.000Z,google_play,A Google user,134,en,"I wish that this program would develop in such a way that it would require way less power, on both the desktop and Android side. I went from Android 5.1.1 getting nearly 3 entire days worth of battery with light usage down to one day just by enabling this app to run in the background. My other sync devices weren't even online at the time. Stupid. Had to uninstall. I wish btsync would open source...",https://appbot.co/apps/1392427-syncthing/reviews/2852895048,None,negative,,,,,
5,2015/4/28,google_play,La Monk,134,en,Keep going,https://appbot.co/apps/1392427-syncthing/reviews/470339304,None,positive,,,,,
3,2015-04-27T10:25:10.000Z,google_play,A Google user,134,en,I was pushed 0.11.0.x on my Xubuntu desktop. Now the Android app doesn't connect. I'm aware that versions below the newest are utilizing different protocols. Is this incompatibility reflective for the latest Android app too?,https://appbot.co/apps/1392427-syncthing/reviews/2852895050,None,negative,,,,,
2,2015/4/27,google_play,Andrew Bydlon,134,en,"I wish that this program would develop in such a way that it would require way less power, on both the desktop and Android side. I went from Android 5.1.1 getting nearly 3 entire days worth of battery with light usage down to one day just by enabling this app to run in the background. My other sync devices weren't even online at the time. Stupid. Had to uninstall. I wish btsync would open source...",https://appbot.co/apps/1392427-syncthing/reviews/470339305,None,negative,,,,,
3,2015/4/27,google_play,Gregg Isaacson,134,en,I was pushed 0.11.0.x on my Xubuntu desktop. Now the Android app doesn't connect. I'm aware that versions below the newest are utilizing different protocols. Is this incompatibility reflective for the latest Android app too?,https://appbot.co/apps/1392427-syncthing/reviews/470339306,None,negative,,,,,
4,2015/4/26,google_play,Валентин Кузьмин,156,ru,Сделайте пожалуйста доступ к fs в android 5.1,https://appbot.co/apps/1392427-syncthing/reviews/470342405,None,mixed,,,,,
5,2015/4/25,google_play,dimitris georgiou,140,en,"Keep it up, please update it to version 0.11",https://appbot.co/apps/1392427-syncthing/reviews/470339825,None,positive,,,,,
5,2015-04-22T12:58:01.000Z,google_play,A Google user,134,en,"Not quite as polished as BT Sync, but it works great and I don't have to fight with it to do what I want, unlike has been happening with the newest BTSync releases.",https://appbot.co/apps/1392427-syncthing/reviews/2852895052,None,positive,,,,,
5,2015/4/22,google_play,Michael C,134,en,"Not quite as polished as BT Sync, but it works great and I don't have to fight with it to do what I want, unlike has been happening with the newest BTSync releases.",https://appbot.co/apps/1392427-syncthing/reviews/470339307,None,positive,,,,,
4,2015/4/21,google_play,Шелепов Михаил,156,ru,"Ставлю твердую 4. Есть проблемы, но я думаю скоро вылечатся...  После недавнего обновления зависло на ""ожидание API"". Проблема  решилась переносом приложения во внутреннюю память с SD благо внутренней памяти хватает.",https://appbot.co/apps/1392427-syncthing/reviews/470342406,None,neutral,,,,,
4,2015-04-20T20:20:26.000Z,google_play,A Google user,134,en,Made up my own sync server with sync thing.,https://appbot.co/apps/1392427-syncthing/reviews/2852895053,None,mixed,,,,,
1,2015-04-20T15:13:08.000Z,google_play,A Google user,134,en,"Just barfs up ""waiting for API"" error & does nothing except wait for me to fix it. The days when I would spend hours, days or weeks banging my head against a puzzle of an app to figure out how to make it work and poring over the net for clues,  only to find that it won't work with my phone, provider, system, cpu, memory, etc, etc, etc, are LONG gone, and good riddance. FAQ / USER  MANUAL /INSTRUCTIONS  or GTFO!",https://appbot.co/apps/1392427-syncthing/reviews/2852895056,None,negative,,,,,
4,2015/4/20,google_play,Alexander Selchenkov,134,en,Made up my own sync server with sync thing.,https://appbot.co/apps/1392427-syncthing/reviews/470339308,None,mixed,,,,,
1,2015/4/20,google_play,Eric Robello,134,en,"Just barfs up ""waiting for API"" error &amp; does nothing except wait for me to fix it. The days when I would spend hours, days or weeks banging my head against a puzzle of an app to figure out how to make it work and poring over the net for clues,  only to find that it won't work with my phone, provider, system, cpu, memory, etc, etc, etc, are LONG gone, and good riddance. FAQ / USER  MANUAL /INSTRUCTIONS  or GTFO!",https://appbot.co/apps/1392427-syncthing/reviews/470339309,None,negative,,,,,
3,2015-04-19T11:28:47.000Z,google_play,A Google user,134,en,"Even when option ""Run on background"" still ends up killed Maybe do a restart on connection change to wifi ON CONNECT",https://appbot.co/apps/1392427-syncthing/reviews/2852895057,None,negative,,,,,
3,2015/4/19,google_play,Miguel Fernandes,134,en,"Even when option ""Run on background"" still ends up killed Maybe do a restart on connection change to wifi ON CONNECT",https://appbot.co/apps/1392427-syncthing/reviews/470339310,None,negative,,,,,
4,2015/4/19,google_play,Денис Щукин,156,ru,"Однако пока еще очень сырая. Загрузка процессора 20%, даже если ничего не синхронизируется. На Sony XS (Android 4.1.2) часто отваливается коннект к нодам или просто зависает намертво, в тоже время на Nexus 7 такого нет. Ставлю 4 авансом, хотя в данный момент тянет на 3-, надеюсь детские болячки будут быстро устранены.",https://appbot.co/apps/1392427-syncthing/reviews/470342407,None,mixed,,,,,
5,2015-04-15T13:30:47.000Z,google_play,Googleユーザー,146,ja,btsyncがあかんくなったので、こちらに乗り換えました。軒並み好調で問題なしですが時々落ちたり少しバッテリの持ちが悪くなる気がします。でも使い勝手は良いですし、同期の精度もこちらの方が良い気がします。,https://appbot.co/apps/1392427-syncthing/reviews/2852895378,None,positive,,,,,
5,2015/4/15,google_play,radiconkid ra,146,ja,btsyncがあかんくなったので、こちらに乗り換えました。軒並み好調で問題なしですが時々落ちたり少しバッテリの持ちが悪くなる気がします。でも使い勝手は良いですし、同期の精度もこちらの方が良い気がします。,https://appbot.co/apps/1392427-syncthing/reviews/470339467,None,positive,,,,,
4,2015-04-13T16:12:29.000Z,google_play,A Google user,134,en,"Difficult to set up,  barebones UI (just being honest) .  BUT IT WORKS.  Works great across various systems and its open source.",https://appbot.co/apps/1392427-syncthing/reviews/2852895059,None,positive,,,,,
5,2015-04-13T02:52:50.000Z,google_play,A Google user,134,en,"After seeing Bittorrent Sync sell out and become garbage I found Syncthing. It's more powerful, versatile and to top it off open source. Sure, it has a bit steep learning curve, but once you conquer it you're golden. I'm currently running it on all my devices and I couldn't be happier. Good job Syncthing team!",https://appbot.co/apps/1392427-syncthing/reviews/2852895060,None,positive,,,,,
4,2015/4/13,google_play,Carlos Peguero,134,en,"Difficult to set up,  barebones UI (just being honest) .  BUT IT WORKS.  Works great across various systems and its open source.",https://appbot.co/apps/1392427-syncthing/reviews/470339311,None,positive,,,,,
5,2015/4/12,google_play,Martin Saul,134,en,"After seeing Bittorrent Sync sell out and become garbage I found Syncthing. It's more powerful, versatile and to top it off open source. Sure, it has a bit steep learning curve, but once you conquer it you're golden. I'm currently running it on all my devices and I couldn't be happier. Good job Syncthing team!",https://appbot.co/apps/1392427-syncthing/reviews/470339312,None,positive,,,,,
4,2015-04-11T15:06:44.000Z,google_play,A Google user,134,en,Awesome to see an open source version of BitTorrent sync. My only complaint is the app is a total battery hog. Takes up minimum 10 percent CPU usage even when not actively syncing. RAM use seems fine though. Also upload/download rates need to get faster. I get 10x more speed on BitTorrent sync on the same network.,https://appbot.co/apps/1392427-syncthing/reviews/2852895061,None,neutral,,,,,
4,2015/4/11,google_play,Andrew L'Huillier,134,en,Awesome to see an open source version of BitTorrent sync. My only complaint is the app is a total battery hog. Takes up minimum 10 percent CPU usage even when not actively syncing. RAM use seems fine though. Also upload/download rates need to get faster. I get 10x more speed on BitTorrent sync on the same network.,https://appbot.co/apps/1392427-syncthing/reviews/470339313,None,neutral,,,,,
5,2015/4/9,google_play,Серёга Козырев,156,ru,"Есть конечно неудобства, но их можно пережить",https://appbot.co/apps/1392427-syncthing/reviews/470342408,None,positive,,,,,
5,2015-04-07T19:39:41.000Z,google_play,Un utilisateur de Google,138,fr,Fonctionne parfaitement. J'aime bien la possibilité de le faire fonctionner seulement si sur wifi et/ou branché.,https://appbot.co/apps/1392427-syncthing/reviews/2852895818,None,positive,,,,,
4,2015-04-07T18:46:28.000Z,google_play,A Google user,134,en,"This app is still a little rough around the edges for novice users, but anyone who's a bit IT savvy should have no problems getting up and running. After nearly a week of use, the app is gentle on battery use and more reliable than BitTorrent Sync was for automatically syncing photos from the camera. Great app to date - I'm very pleased.",https://appbot.co/apps/1392427-syncthing/reviews/2852895062,None,positive,,,,,
5,2015-04-07T06:57:42.000Z,google_play,Un utilisateur de Google,138,fr,"Synchronisation à jour, client et serveur libres.",https://appbot.co/apps/1392427-syncthing/reviews/2852895819,None,mixed,,,,,
4,2015/4/7,google_play,Stefan Mohr,134,en,"This app is still a little rough around the edges for novice users, but anyone who's a bit IT savvy should have no problems getting up and running. After nearly a week of use, the app is gentle on battery use and more reliable than BitTorrent Sync was for automatically syncing photos from the camera. Great app to date - I'm very pleased.",https://appbot.co/apps/1392427-syncthing/reviews/470339314,None,positive,,,,,
5,2015/4/7,google_play,Régis Lamontagne,138,fr,Fonctionne parfaitement. J'aime bien la possibilité de le faire fonctionner seulement si sur wifi et/ou branché.,https://appbot.co/apps/1392427-syncthing/reviews/470339695,None,positive,,,,,
1,2015/4/7,google_play,egorkuznetsoff,156,ru,Не разобрался,https://appbot.co/apps/1392427-syncthing/reviews/470342409,None,mixed,,,,,
4,2015-04-06T08:13:03.000Z,google_play,A Google user,134,en,"Getting better all the time. Has already replaced Dropbox and bittorrent sync on all my mobile devices, workstations and server.",https://appbot.co/apps/1392427-syncthing/reviews/2852895063,None,positive,,,,,
5,2015-04-06T03:06:35.000Z,google_play,A Google user,134,en,"A bit hard to set up, but works nicely once everything is configured",https://appbot.co/apps/1392427-syncthing/reviews/2852895064,None,positive,,,,,
4,2015/4/6,google_play,Andrew England,134,en,"Getting better all the time. Has already replaced Dropbox and bittorrent sync on all my mobile devices, workstations and server.",https://appbot.co/apps/1392427-syncthing/reviews/470339315,None,positive,,,,,
4,2015/4/6,google_play,Павел Минаев,156,ru,Как убрать знак из панели верхней?,https://appbot.co/apps/1392427-syncthing/reviews/470342410,None,positive,,,,,
4,2015-04-05T17:23:09.000Z,google_play,A Google user,134,en,I didn't look up any guides for setting up this app but I was able to get everything synced to my desktop in under five minutes. I would only suggest maybe a quick start guide on the first open of the app. I'll keep you updated if I run into any bugs but I love it so far.,https://appbot.co/apps/1392427-syncthing/reviews/2852895065,None,positive,,,,,
5,2015/4/5,google_play,Nypd ツ,134,en,"A bit hard to set up, but works nicely once everything is configured",https://appbot.co/apps/1392427-syncthing/reviews/470339316,None,positive,,,,,
4,2015/4/5,google_play,Ben Klitzke,134,en,I didn't look up any guides for setting up this app but I was able to get everything synced to my desktop in under five minutes. I would only suggest maybe a quick start guide on the first open of the app. I'll keep you updated if I run into any bugs but I love it so far.,https://appbot.co/apps/1392427-syncthing/reviews/470339317,None,positive,,,,,
1,2015-04-04T14:52:02.000Z,google_play,A Google user,134,en,Cause massive lags and freezing all over device. Was forced to manually shut down phone 3 times before I was finally able to uninstall it. Everything immediately went back to being fine. Nexus 5. Hope you can improve as I need a BitTorrent Sync replacement.,https://appbot.co/apps/1392427-syncthing/reviews/2852895066,None,negative,,,,,
2,2015-04-04T03:31:58.000Z,google_play,A Google user,134,en,This app is not intuitive at all. No time to play the guessing game,https://appbot.co/apps/1392427-syncthing/reviews/2852895067,None,negative,,,,,
1,2015/4/4,google_play,Zachary White,134,en,Cause massive lags and freezing all over device. Was forced to manually shut down phone 3 times before I was finally able to uninstall it. Everything immediately went back to being fine. Nexus 5. Hope you can improve as I need a BitTorrent Sync replacement.,https://appbot.co/apps/1392427-syncthing/reviews/470339318,None,negative,,,,,
2,2015/4/3,google_play,Naydee Polanco,134,en,This app is not intuitive at all. No time to play the guessing game,https://appbot.co/apps/1392427-syncthing/reviews/470339320,None,negative,,,,,
5,2015/4/3,google_play,AlienWarsCeph CEPH,139,de,Richtig Geil =),https://appbot.co/apps/1392427-syncthing/reviews/470340820,None,positive,,,,,
2,2015-04-02T22:37:50.000Z,google_play,A Google user,134,en,Think the developer thinks we are all psychic and just somehow magically figure out how this should be setup.. If I as a power user and Android developer am sat here scratching my head then how do you expect the average user to cope at all,https://appbot.co/apps/1392427-syncthing/reviews/2852895068,None,negative,,,,,
5,2015-04-02T19:59:09.000Z,google_play,A Google user,134,en,Exactly what I was looking for. Perfect for syncing tablet / phone / laptop. Not limited by Google Drive or Dropbox anymore.,https://appbot.co/apps/1392427-syncthing/reviews/2852895069,None,positive,,,,,
2,2015/4/2,google_play,Thomas Harris,134,en,Think the developer thinks we are all psychic and just somehow magically figure out how this should be setup.. If I as a power user and Android developer am sat here scratching my head then how do you expect the average user to cope at all,https://appbot.co/apps/1392427-syncthing/reviews/470339321,None,negative,,,,,
5,2015/4/2,google_play,Arnulf Heimsbakk,134,en,Exactly what I was looking for. Perfect for syncing tablet / phone / laptop. Not limited by Google Drive or Dropbox anymore.,https://appbot.co/apps/1392427-syncthing/reviews/470339322,None,positive,,,,,
5,2015/4/2,google_play,GIO Z.,160,es,Perfecta,https://appbot.co/apps/1392427-syncthing/reviews/470342980,None,positive,,,,,
2,2015-04-01T07:04:56.000Z,google_play,A Google user,134,en,"I'm having issues with it getting stuck on ""Waiting for API"", restarts of the app or phone sometimes temporarily solves the issue, and when it finally runs it hogs a lot of system resources. I'll be looking for ways to submit a bug-report, and I will raise the score whenever I stop having startup/resource-issues!",https://appbot.co/apps/1392427-syncthing/reviews/2852895070,None,negative,,,,,
2,2015/4/1,google_play,Frej Berggren,134,en,"I'm having issues with it getting stuck on ""Waiting for API"", restarts of the app or phone sometimes temporarily solves the issue, and when it finally runs it hogs a lot of system resources. I'll be looking for ways to submit a bug-report, and I will raise the score whenever I stop having startup/resource-issues!",https://appbot.co/apps/1392427-syncthing/reviews/470339323,None,negative,,,,,
5,2015/4/1,google_play,Alexander Diem,139,de,Genau so was suche ich seit langem! Ich bin gespannt wie es sich entwickelt,https://appbot.co/apps/1392427-syncthing/reviews/470340821,None,positive,,,,,
4,2015-03-27T22:54:12.000Z,google_play,A Google user,134,en,Great alternative to other. Bonus open source,https://appbot.co/apps/1392427-syncthing/reviews/2852895071,None,positive,,,,,
4,2015/3/27,google_play,Fernando Rodriguez,134,en,Great alternative to other. Bonus open source,https://appbot.co/apps/1392427-syncthing/reviews/470339324,None,positive,,,,,
4,2015-03-26T23:34:40.000Z,google_play,A Google user,134,en,"Non-intuitive UI, but I finally set it up! Seems to be a battery hog so I turned it off. A manual sync button would be great. Thanks for your efforts devs, I prefer Syncthing open source, to BTSync.",https://appbot.co/apps/1392427-syncthing/reviews/2852895072,None,mixed,,,,,
4,2015/3/26,google_play,Nicolas Sitinas,134,en,"Non-intuitive UI, but I finally set it up! Seems to be a battery hog so I turned it off. A manual sync button would be great. Thanks for your efforts devs, I prefer Syncthing open source, to BTSync.",https://appbot.co/apps/1392427-syncthing/reviews/470339325,None,mixed,,,,,
5,2015-03-25T13:28:10.000Z,google_play,Un utente Google,145,it,"Seguo il progetto dalla sua nascita e ha compiuto passi da gigante,all'inizio può essere macchinoso configurarlo ma poi va che è una meraviglia",https://appbot.co/apps/1392427-syncthing/reviews/2852896217,None,neutral,,,,,
3,2015-03-25T11:44:53.000Z,google_play,Un utente Google,145,it,"La configurazione è laboriosa e poco adatta ad un utente inesperto. Il limite più importante, è l'impossibilità di sincronizzare cartelle su SD esterna. In attesa che diventi possibile continuo con BT Sync. L'applicazione non sembra avere opzioni di risparmio energetico (almeno non sono esplicite) e l'interfaccia è ancora parecchio immatura. I limiti attuali sono onestamente riportati nella descrizione dell'app. Essendo ancora in fase sperimentale, valuto con 3 stelle. Quarta stella, e uso quotidiano, quando sarà possibile sincronizzare SD. Quinta stella quando la procedura di configurazione sarà meglio automatizzata e più intuitiva.",https://appbot.co/apps/1392427-syncthing/reviews/2852896218,None,negative,,,,,
5,2015/3/25,google_play,Mattia Grazia,145,it,"Seguo il progetto dalla sua nascita e ha compiuto passi da gigante,all'inizio può essere macchinoso configurarlo ma poi va che è una meraviglia",https://appbot.co/apps/1392427-syncthing/reviews/470340007,None,neutral,,,,,
3,2015/3/25,google_play,Marco S.,145,it,"La configurazione è laboriosa e poco adatta ad un utente inesperto. Il limite più importante, è l'impossibilità di sincronizzare cartelle su SD esterna. In attesa che diventi possibile continuo con BT Sync. L'applicazione non sembra avere opzioni di risparmio energetico (almeno non sono esplicite) e l'interfaccia è ancora parecchio immatura. I limiti attuali sono onestamente riportati nella descrizione dell'app. Essendo ancora in fase sperimentale, valuto con 3 stelle. Quarta stella, e uso quotidiano, quando sarà possibile sincronizzare SD. Quinta stella quando la procedura di configurazione sarà meglio automatizzata e più intuitiva.",https://appbot.co/apps/1392427-syncthing/reviews/470340008,None,negative,,,,,
5,2015/3/25,google_play,Mauricio Alejandro Morales,160,es,"Siendo alfa versión es más estable y ligera que la propia sync de bittorrent respuesta inmediata, código abierto, desarrollo continuo...",https://appbot.co/apps/1392427-syncthing/reviews/470342981,None,positive,,,,,
3,2015/3/24,google_play,Alexandr Bell,156,ru,вылетает при добавлении устройства.,https://appbot.co/apps/1392427-syncthing/reviews/470342411,None,negative,,,,,
3,2015-03-23T23:04:04.000Z,google_play,A Google user,134,en,Will not work if btsync is also running on samsung g5..Haven't tested beyond that yet.,https://appbot.co/apps/1392427-syncthing/reviews/2852895073,None,negative,,,,,
2,2015-03-23T15:27:08.000Z,google_play,A Google user,134,en,"Device settings changes aren't retained in the client UI, and there's no way to be notified of folders that have been shared with you unless you use the web UI.",https://appbot.co/apps/1392427-syncthing/reviews/2852895074,None,negative,,,,,
5,2015-03-23T11:21:47.000Z,google_play,A Google user,134,en,"Works just like BTSync, but is open-source, which makes me a lot more comfortable entrusting it with sensitive data. Adding devices is made simple with QR codes, and whilst the may be a few bugs, these aren't show - stoppers; an update is always around the corner as this is still being actively developed.",https://appbot.co/apps/1392427-syncthing/reviews/2852895076,None,neutral,,,,,
3,2015/3/23,google_play,JP Freeley,134,en,Will not work if btsync is also running on samsung g5..Haven't tested beyond that yet.,https://appbot.co/apps/1392427-syncthing/reviews/470339326,None,negative,,,,,
2,2015/3/23,google_play,Judah Richardson,134,en,"Device settings changes aren't retained in the client UI, and there's no way to be notified of folders that have been shared with you unless you use the web UI.",https://appbot.co/apps/1392427-syncthing/reviews/470339327,None,negative,,,,,
5,2015/3/23,google_play,Matt Dancer,134,en,"Works just like BTSync, but is open-source, which makes me a lot more comfortable entrusting it with sensitive data. Adding devices is made simple with QR codes, and whilst the may be a few bugs, these aren't show - stoppers; an update is always around the corner as this is still being actively developed.",https://appbot.co/apps/1392427-syncthing/reviews/470339328,None,positive,,,,,
5,2015/3/23,google_play,Александр Фокскул,156,en,"Wow! Now I can use folders from my USB HDD on my Android TV with Syncthing! Thanks. But, when I restart my device, syncthing said: ""Folder path can't be found."" Probably HDD mounted after syncthing starts. We need awto rescan that folders, when drive visible.",https://appbot.co/apps/1392427-syncthing/reviews/470342412,None,mixed,,,,,
5,2015/3/22,google_play,Adrian Bader,139,en,Thanks a lot! Syncthing is a real alternative to btsync.,https://appbot.co/apps/1392427-syncthing/reviews/470340822,None,positive,,,,,
5,2015-03-21T14:45:24.000Z,google_play,A Google user,134,en,Great and getting better. Would pay for pro version.,https://appbot.co/apps/1392427-syncthing/reviews/2852895079,None,positive,,,,,
5,2015/3/21,google_play,Bob Rathmell,134,en,Great and getting better. Would pay for pro version.,https://appbot.co/apps/1392427-syncthing/reviews/470339329,None,positive,,,,,
4,2015-03-19T18:44:40.000Z,google_play,A Google user,134,en,"Since the last few updates I'm having trouble with the UI... Sometimes it's just stuck at ""Waiting for API..."". Don't know what to do about that. (Btw. I added a password... Does that make a difference?)",https://appbot.co/apps/1392427-syncthing/reviews/2852895082,None,mixed,,,,,
5,2015-03-19T17:49:42.000Z,google_play,A Google user,134,en,Excellent app with active developers and community. Changed from btsync and haven't looked back.,https://appbot.co/apps/1392427-syncthing/reviews/2852895084,None,positive,,,,,
5,2015-03-19T01:53:54.000Z,google_play,A Google user,134,en,Everything you want from btsync but trustworthy and open source. Syncthing is working much better now than earlier versions,https://appbot.co/apps/1392427-syncthing/reviews/2852895085,None,positive,,,,,
4,2015/3/19,google_play,Jens V.,134,en,"Since the last few updates I'm having trouble with the UI... Sometimes it's just stuck at ""Waiting for API..."". Don't know what to do about that. (Btw. I added a password... Does that make a difference?)",https://appbot.co/apps/1392427-syncthing/reviews/470339330,None,mixed,,,,,
5,2015/3/19,google_play,Ian Carolan,134,en,Excellent app with active developers and community. Changed from btsync and haven't looked back.,https://appbot.co/apps/1392427-syncthing/reviews/470339331,None,positive,,,,,
5,2015-03-18T05:15:18.000Z,google_play,Google 用户,129,zh,从它最开始开发就一直在关注，虽然现在仍有这样那样的不足，但在社区的鼓励与监督下，我相信它会做的越来做好,https://appbot.co/apps/1392427-syncthing/reviews/2852896074,None,positive,,,,,
5,2015/3/18,google_play,Stephen Chang,134,en,Everything you want from btsync but trustworthy and open source. Syncthing is working much better now than earlier versions,https://appbot.co/apps/1392427-syncthing/reviews/470339332,None,positive,,,,,
5,2015/3/17,google_play,jin jan,129,zh,从它最开始开发就一直在关注，虽然现在仍有这样那样的不足，但在社区的鼓励与监督下，我相信它会做的越来做好,https://appbot.co/apps/1392427-syncthing/reviews/470339899,None,positive,,,,,
5,2015/3/17,google_play,Valentin Prusik,156,ru,Но их можно найти в Веб-интерфейсе,https://appbot.co/apps/1392427-syncthing/reviews/470342413,None,positive,,,,,
1,2015-03-16T03:54:55.000Z,google_play,A Google user,134,en,"adding folder does not work, changing setting is sketchy. I dont trust this syncthing client for my data!!! And adding devices is not working either",https://appbot.co/apps/1392427-syncthing/reviews/2852895087,None,negative,,,,,
1,2015/3/15,google_play,richard normand,134,en,"adding folder does not work, changing setting is sketchy. I dont trust this syncthing client for my data!!! And adding devices is not working either",https://appbot.co/apps/1392427-syncthing/reviews/470339333,None,negative,,,,,
2,2015/3/15,google_play,Сергей Карташов,156,ru,После обновления в очередной раз пропали все устройства.,https://appbot.co/apps/1392427-syncthing/reviews/470342414,None,negative,,,,,
5,2015/3/15,google_play,Vladimir Kirovskiy,156,ru,"В то время как btsync идет в сторону монетизации, существование альтернативы очень радует. Хотел бы поддержать но биткойны в России под запретом.",https://appbot.co/apps/1392427-syncthing/reviews/470342415,None,positive,,,,,
5,2015-03-14T18:28:58.000Z,google_play,A Google user,134,en,Better than btsync,https://appbot.co/apps/1392427-syncthing/reviews/2852895090,None,positive,,,,,
5,2015-03-14T17:38:37.000Z,google_play,A Google user,134,en,Very good,https://appbot.co/apps/1392427-syncthing/reviews/2852895091,None,positive,,,,,
5,2015/3/14,google_play,Jackson Chen,134,en,Better than btsync,https://appbot.co/apps/1392427-syncthing/reviews/470339334,None,positive,,,,,
5,2015/3/14,google_play,Ozgur U.,134,en,Very good,https://appbot.co/apps/1392427-syncthing/reviews/470339335,None,positive,,,,,
1,2015/3/14,google_play,Nein Nachname,139,en,"Do not work since update. ""Waiting for interface"" then it crashs...",https://appbot.co/apps/1392427-syncthing/reviews/470340823,None,negative,,,,,
3,2015-03-13T09:54:02.000Z,google_play,A Google user,134,en,it just ate 30% of my monthly data limit. despite enabling the setting sync only on wifi. except this flaw everything else worked wonderfully.,https://appbot.co/apps/1392427-syncthing/reviews/2852895094,None,negative,,,,,
5,2015-03-13T07:23:19.000Z,google_play,A Google user,134,en,When this open source bad boy is out of alpha and working on my synology I'll be donating. Feeling let down by btsync.,https://appbot.co/apps/1392427-syncthing/reviews/2852895096,None,mixed,,,,,
3,2015/3/13,google_play,Vamsee Krishna M,134,en,it just ate 30% of my monthly data limit. despite enabling the setting sync only on wifi. except this flaw everything else worked wonderfully.,https://appbot.co/apps/1392427-syncthing/reviews/470339336,None,negative,,,,,
5,2015/3/13,google_play,Jules Barrell,134,en,When this open source bad boy is out of alpha and working on my synology I'll be donating. Feeling let down by btsync.,https://appbot.co/apps/1392427-syncthing/reviews/470339337,None,positive,,,,,
5,2015-03-12T02:23:13.000Z,google_play,A Google user,134,en,"There's bugs here and there, but this app is still in development. It provides features that the web interface does not, such as QR code scanning and easy folder picking. I'm using it as a replacement for BitTorrent Sync and I prefer Syncthing and this app over BTSync.",https://appbot.co/apps/1392427-syncthing/reviews/2852895098,None,neutral,,,,,
5,2015/3/11,google_play,Jeffrey Dole,134,en,"There's bugs here and there, but this app is still in development. It provides features that the web interface does not, such as QR code scanning and easy folder picking. I'm using it as a replacement for BitTorrent Sync and I prefer Syncthing and this app over BTSync.",https://appbot.co/apps/1392427-syncthing/reviews/470339338,None,neutral,,,,,
5,2015-03-10T23:30:40.000Z,google_play,A Google user,134,en,"one of the few out there fully open, today more than ever is a key factor for privacy and trust, I think this app is going to crash dropbox and bittorrent sync",https://appbot.co/apps/1392427-syncthing/reviews/2852895099,None,neutral,,,,,
2,2015-03-10T02:07:33.000Z,google_play,A Google user,134,en,I can't get it to propagate the device info section.  It won't give a device ID. I am a bitsync refugee.,https://appbot.co/apps/1392427-syncthing/reviews/2852895100,None,negative,,,,,
5,2015/3/10,google_play,Ruvenss G Wilches,134,en,"one of the few out there fully open, today more than ever is a key factor for privacy and trust, I think this app is going to crash dropbox and bittorrent sync",https://appbot.co/apps/1392427-syncthing/reviews/470339339,None,neutral,,,,,
1,2015/3/10,google_play,Georgiy Sitnikov,156,en,Stuck on waiting of API,https://appbot.co/apps/1392427-syncthing/reviews/470342416,None,negative,,,,,
4,2015-03-09T19:05:36.000Z,google_play,A Google user,134,en,I like it a lot better than bittorrent sync. This works with my SD card properly.,https://appbot.co/apps/1392427-syncthing/reviews/2852895101,None,positive,,,,,
3,2015-03-09T15:31:15.000Z,google_play,Un utilisateur de Google,138,en,It is boring to restart all the time,https://appbot.co/apps/1392427-syncthing/reviews/2852895820,None,negative,,,,,
4,2015-03-09T05:14:20.000Z,google_play,A Google user,134,en,"Sometimes tricky to get it up and running. But, once that's out the way its amazing. Keep up the work!",https://appbot.co/apps/1392427-syncthing/reviews/2852895103,None,positive,,,,,
